,Unnamed: 0,videoId,authorChannelId,authorDisplayName,textDisplay,textOriginal,publishedAt,updatedAt,likeCount,canReply,totalReplyCount
287,287,WutWZN8MWHk,UC1wtvgEN6wON5JZlHykSXgw,SoCal Justice Warrior,I've never had a teacher as good as chat gpt,I've never had a teacher as good as chat gpt,2022-12-10T15:16:08Z,2022-12-10T15:16:08Z,383,True,33
288,288,WutWZN8MWHk,UCpeOai9AE0mrz9sis4LQe4w,Andreas Tech,copy & marketing writer RIP,copy & marketing writer RIP,2022-12-10T15:00:05Z,2022-12-10T15:00:05Z,0,True,0
289,289,WutWZN8MWHk,UC9437JobDdDx7GgCzDwh6Ww,Thomas Kim,Seems like you still need a junior to check the work that this thing spews out and it can only handle very narrow isolated domain(write a function or a website template),Seems like you still need a junior to check the work that this thing spews out and it can only handle very narrow isolated domain(write a function or a website template),2022-12-10T14:47:37Z,2022-12-10T14:47:37Z,1,True,0
290,290,WutWZN8MWHk,UCUo6EGiajnp9pMmSItYfg4w,gto,"1. Copywriting
2. Creatives
3. Drivers
4. Data entry
5. Customer support
6. Junior programmers","1. Copywriting
2. Creatives
3. Drivers
4. Data entry
5. Customer support
6. Junior programmers",2022-12-10T13:47:00Z,2022-12-10T13:47:00Z,10,True,5
291,291,WutWZN8MWHk,UCHTAFsFW_v0vzvI-bjZgnqw,Rachinter,Man i was just getting started with software engineering 😟😟 life is just too unfair.,Man i was just getting started with software engineering 😟😟 life is just too unfair.,2022-12-10T13:00:45Z,2022-12-10T13:00:45Z,15,True,5
292,292,WutWZN8MWHk,UCErL5lw39ObLLddhe49yvKw,Seine Rok,Don't companies use ai for a while now?,Don't companies use ai for a while now?,2022-12-10T11:18:48Z,2022-12-10T11:18:48Z,1,True,1
293,293,WutWZN8MWHk,UCklo5mI_JrRyNDgKDWhew2w,GGXGang,Why are you using the playground? Isn't the new gpt in the chatgpt interface?,Why are you using the playground? Isn't the new gpt in the chatgpt interface?,2022-12-10T10:59:16Z,2022-12-10T10:59:16Z,1,True,2
294,294,WutWZN8MWHk,UCyVZe32Q0naEyAJ6OIxtk6g,Chris Kruger,thank you for empowering people by encouraging them to think and learn. most never will. but kudos none the less sir.,thank you for empowering people by encouraging them to think and learn. most never will. but kudos none the less sir.,2022-12-10T10:57:44Z,2022-12-10T10:57:44Z,8,True,2
295,295,WutWZN8MWHk,UCx1lBrEN5K2NZfTGpq2_K7A,CEO Of Loneliness Inc.,Buw what should one do if they are still in college resp. needs to start as an entry level position?,Buw what should one do if they are still in college resp. needs to start as an entry level position?,2022-12-10T09:49:31Z,2022-12-10T09:49:31Z,3,True,1
296,296,WutWZN8MWHk,UCJbK4r81_SAlyBb_xm6Bbkg,Sylent,I wasn't even sure what I wanted to work on in the future and this ai showed up. Now I'm really confused. I'm a mechatronics engineering student and  I want to work on cyberpunk or ai and robotics stuff. Can this ai replace me?,I wasn't even sure what I wanted to work on in the future and this ai showed up. Now I'm really confused. I'm a mechatronics engineering student and  I want to work on cyberpunk or ai and robotics stuff. Can this ai replace me?,2022-12-10T09:21:53Z,2022-12-10T09:21:53Z,3,True,3
297,297,WutWZN8MWHk,UCgcAgBl2FCvyuZ13OK4SaFQ,Nzitunga gustave,It's really scary,It's really scary,2022-12-10T08:46:24Z,2022-12-10T08:46:24Z,2,True,0
298,298,WutWZN8MWHk,UClJ8a0K9bPLPpcAUYfw1Hmw,C_S,i feel like this will help programmers improve more then replace there job,i feel like this will help programmers improve more then replace there job,2022-12-10T07:27:01Z,2022-12-10T07:27:01Z,7,True,2
299,299,WutWZN8MWHk,UClJ8a0K9bPLPpcAUYfw1Hmw,C_S,i feel like this will help programmers improve more then replace there job,i feel like this will help programmers improve more then replace there job,2022-12-10T07:26:55Z,2022-12-10T07:26:55Z,107,True,25
300,300,WutWZN8MWHk,UCkLvRM3xm3OMBMGNAYLwdKA,F.D. Gibson,"I saw an interview where the interviewer asked what is a woman.  The 
chatGPT answered that a woman is the female of a species and equipped 
with reporductive organs and hormones to produce a different experience.
  The chatGPT then responded after asked that a trans person identifying
 as a woman is also a woman.  This is a contradiction and NOT TRUTH.  It
 reveals flaws in the programming as a result of the flawed emotional 
mindset of the San Francisco programmers that wrote it.  If chatGPT 
cannot tell me simply what a woman is then how can I rely on anything 
else it says?  I think AI has a lot of potential but OpenAI created a 
WOKEBOT.  Its repsonses are based on liberal values of political 
correctness and emotional acceptance and NOT FACTS which often contain 
neither.  Without Absolute Truth, chatGPT will fail miserably","I saw an interview where the interviewer asked what is a woman.  The 
chatGPT answered that a woman is the female of a species and equipped 
with reporductive organs and hormones to produce a different experience.
  The chatGPT then responded after asked that a trans person identifying
 as a woman is also a woman.  This is a contradiction and NOT TRUTH.  It
 reveals flaws in the programming as a result of the flawed emotional 
mindset of the San Francisco programmers that wrote it.  If chatGPT 
cannot tell me simply what a woman is then how can I rely on anything 
else it says?  I think AI has a lot of potential but OpenAI created a 
WOKEBOT.  Its repsonses are based on liberal values of political 
correctness and emotional acceptance and NOT FACTS which often contain 
neither.  Without Absolute Truth, chatGPT will fail miserably",2022-12-10T05:30:52Z,2022-12-10T05:30:52Z,15,True,16
301,301,WutWZN8MWHk,UCo6UUDhH4N8ynLLQwWcPYuw,Ramtin afshari,"as someone who was enthusiastically learning programming willing to be a fullstack developer I'm kind of... idk, scared maybe ?! because after seeing what codex and AI could do I'm not so sure if it's actually reasonable to keep on learning atp especially for someone who is just getting started and doesn't even have a job yet. i think we have entered an era that we can basically just lay back and let the AI do all types of stuff for us, now of course this will have some considerable bad outcomes like we've seen in WALL-E movie where human race need machines for their survival.  maybe I'm just overthinking stuff or watching too many movies lol, but there's so many unanswered questions about AI that i think time will reveal but that day may be too late.","as someone who was enthusiastically learning programming willing to be a fullstack developer I'm kind of... idk, scared maybe ?! because after seeing what codex and AI could do I'm not so sure if it's actually reasonable to keep on learning atp especially for someone who is just getting started and doesn't even have a job yet. i think we have entered an era that we can basically just lay back and let the AI do all types of stuff for us, now of course this will have some considerable bad outcomes like we've seen in WALL-E movie where human race need machines for their survival.  maybe I'm just overthinking stuff or watching too many movies lol, but there's so many unanswered questions about AI that i think time will reveal but that day may be too late.",2022-12-10T01:21:43Z,2022-12-10T01:21:43Z,62,True,15
302,302,WutWZN8MWHk,UCSZ2J1KeWC60x74czXwevuQ,Harry Kek,very good and practical video. thanks,very good and practical video. thanks,2022-12-10T01:19:04Z,2022-12-10T01:19:04Z,3,True,0
303,303,WutWZN8MWHk,UCGf5zDehJexGAzvv4QuKKcA,Peter,"Srry but it won't replace junior programmers, junior programmers don't just create basic boilerplate layouts. They work with designers and other programmers to implement designs and have to fetch data from APIs that are too customized for the AI to generate on its own or understand. Also use that data to create interesting dynamic UI. These are too much for the bot too handle because it's complexity that requires problem solving, not just copy pasting.","Srry but it won't replace junior programmers, junior programmers don't just create basic boilerplate layouts. They work with designers and other programmers to implement designs and have to fetch data from APIs that are too customized for the AI to generate on its own or understand. Also use that data to create interesting dynamic UI. These are too much for the bot too handle because it's complexity that requires problem solving, not just copy pasting.",2022-12-10T01:09:14Z,2022-12-10T01:09:14Z,39,True,28
0,0,7PuNTPVkSQM,UC8p1vwvWtl6T73JiExfWs1g,CBS News,Click here for more news from MoneyWatch: https://youtube.com/playlist?list=PLEb3ThbkPrFYgDkeTDyUZHDFkNV1hErBj,Click here for more news from MoneyWatch: https://youtube.com/playlist?list=PLEb3ThbkPrFYgDkeTDyUZHDFkNV1hErBj,2023-02-01T16:35:10Z,2023-02-01T16:35:10Z,0,True,1
1,1,7PuNTPVkSQM,UCNbuxnSu1ZEQ2ZgL-o4okDA,Bruno Earth,Reminds me of what happen in Detroit how the motor industry replace humans with machines which made productivity faster and cheaper for the companies and look what Detroit city has become. I’m afraid history is going to repeat itself smh.,Reminds me of what happen in Detroit how the motor industry replace humans with machines which made productivity faster and cheaper for the companies and look what Detroit city has become. I’m afraid history is going to repeat itself smh.,2023-04-26T07:38:48Z,2023-04-26T07:38:48Z,0,True,0
